     collisions(billions)   time(microsecond)   total hb    interpeptide hb   hb_alpha
       415.0422                 32.3090            350            338              5
       415.1304                 32.3159            331            324              1
       415.2184                 32.3227            318            314              0
       415.2500                 32.3252            322            313              2
       415.3380                 32.3321            339            329              2
       415.4261                 32.3389            326            321              1
       415.5140                 32.3458            315            304              3
       415.6020                 32.3527            320            312              1
       415.6901                 32.3596            335            328              0
       415.7781                 32.3664            340            327              5
       415.8659                 32.3733            331            321              2
       415.9542                 32.3802            333            324              4
       416.0422                 32.3871            330            317              4
       416.1302                 32.3939            336            323              8
       416.2183                 32.4008            330            318              6
       416.2500                 32.4033            329            319              6
       416.3382                 32.4101            334            323              2
       416.4262                 32.4170            332            320              3
       416.5143                 32.4239            331            318              6
       416.6021                 32.4308            337            328              5
       416.6903                 32.4376            339            322             11
       416.7784                 32.4445            333            324              5
       416.8663                 32.4514            332            323              4
       416.9544                 32.4582            316            304              4
       417.0426                 32.4651            328            318              3
       417.1308                 32.4720            334            320              6
       417.2188                 32.4789            322            309             10
       417.2500                 32.4813            336            327              8
       417.3383                 32.4882            326            322              4
       417.4265                 32.4950            341            334              3
       417.5147                 32.5019            355            346              4
       417.6025                 32.5088            335            331              2
       417.6906                 32.5157            331            325              2
       417.7786                 32.5225            336            333              2
       417.8664                 32.5294            353            345              0
       417.9545                 32.5363            337            332              1
       418.0426                 32.5431            337            323              6
       418.1307                 32.5500            330            318              7
       418.2187                 32.5569            334            325              8
       418.2500                 32.5593            336            325              7
       418.3378                 32.5662            335            331              2
       418.4259                 32.5731            341            332              3
       418.5137                 32.5799            330            327              2
       418.6018                 32.5868            336            332              3
       418.6897                 32.5937            325            312              2
       418.7776                 32.6006            343            323              4
       418.8657                 32.6074            341            327              4
       418.9537                 32.6143            331            317              7
       419.0417                 32.6212            327            320              2
       419.1297                 32.6281            335            323              3
       419.2178                 32.6349            326            323              3
       419.2500                 32.6374            335            329              1
       419.3378                 32.6443            327            321              1
       419.4258                 32.6512            336            326              4
       419.5137                 32.6580            341            331              5
       419.6017                 32.6649            332            320              6
       419.6898                 32.6718            323            313              4
       419.7779                 32.6787            317            307              5
       419.8659                 32.6855            343            322             17
       419.9540                 32.6924            329            314              2
       420.0421                 32.6993            337            313             14
       420.1301                 32.7062            342            323              7
       420.2180                 32.7130            337            321              8
       420.2500                 32.7155            330            324              0
       420.3382                 32.7224            346            331              3
       420.4261                 32.7293            336            323              2
       420.5143                 32.7361            333            319              1
       420.6025                 32.7430            363            345              6
       420.6905                 32.7499            358            344              5
       420.7783                 32.7567            353            338              2
       420.8663                 32.7636            359            336              4
       420.9543                 32.7705            339            316              0
       421.0425                 32.7774            341            319              6
       421.1307                 32.7842            336            321              2
       421.2190                 32.7911            341            326              5
       421.2500                 32.7935            347            329              7
       421.3378                 32.8004            330            310              9
       421.4258                 32.8073            348            332              4
       421.5139                 32.8141            359            340             10
       421.6020                 32.8210            338            325              7
       421.6900                 32.8279            340            333              0
       421.7780                 32.8348            346            332              7
       421.8661                 32.8416            323            306              9
       421.9543                 32.8485            332            319              4
       422.0424                 32.8554            329            316              3
       422.1307                 32.8622            324            308              8
       422.2188                 32.8691            337            317              7
       422.2500                 32.8716            335            320              7
       422.3382                 32.8784            333            319              5
       422.4263                 32.8853            341            329              3
       422.5144                 32.8922            331            313              4
       422.6027                 32.8990            325            313              2
       422.6907                 32.9059            348            328             13
       422.7789                 32.9128            341            328              0
       422.8669                 32.9197            341            328              5
       422.9549                 32.9265            337            324              2
       423.0430                 32.9334            335            323              7
       423.1311                 32.9403            327            322              2
       423.2190                 32.9471            341            326              7
       423.2500                 32.9496            325            318              2
       423.3381                 32.9564            338            319             12
       423.4261                 32.9633            329            318              3
       423.5139                 32.9702            338            332              0
       423.6020                 32.9770            324            316              4
       423.6898                 32.9839            335            328              4
       423.7778                 32.9908            332            320              2
       423.8660                 32.9977            341            328              2
       423.9541                 33.0045            323            314              2
       424.0422                 33.0114            341            327              3
       424.1302                 33.0183            340            335              4
       424.2183                 33.0252            326            322              1
       424.2500                 33.0276            346            339              6
       424.3381                 33.0345            343            337              4
       424.4260                 33.0414            334            330              1
       424.5141                 33.0482            337            332              4
       424.6021                 33.0551            342            338              2
       424.6902                 33.0620            342            338              1
       424.7782                 33.0689            357            346              6
       424.8662                 33.0757            345            332              4
       424.9541                 33.0826            351            347              0
       425.0420                 33.0895            354            343              9
       425.1300                 33.0963            359            346              7
       425.2178                 33.1032            350            346              2
       425.2500                 33.1057            367            358              4
       425.3378                 33.1126            364            363              0
       425.4258                 33.1195            368            359              3
       425.5136                 33.1263            365            361              3
       425.6014                 33.1332            361            355              4
       425.6893                 33.1401            355            351              3
       425.7773                 33.1470            381            367              7
       425.8652                 33.1538            368            364              3
       425.9528                 33.1607            377            370              6
       426.0406                 33.1676            351            341              5
       426.1284                 33.1745            368            364              4
       426.2162                 33.1813            356            349              3
       426.2500                 33.1840            344            337              4
       426.3380                 33.1908            352            348              3
       426.4260                 33.1977            350            344              5
       426.5139                 33.2046            358            347              9
       426.6018                 33.2115            354            349              0
       426.6897                 33.2183            345            339              2
       426.7778                 33.2252            344            338              4
       426.8657                 33.2321            344            343              1
       426.9539                 33.2389            344            338              2
       427.0418                 33.2458            362            353              4
       427.1300                 33.2527            360            344              9
       427.2180                 33.2596            367            352             10
       427.2500                 33.2621            370            352             11
       427.3379                 33.2689            357            346              7
       427.4258                 33.2758            369            357              6
       427.5139                 33.2827            368            347             15
       427.6019                 33.2895            370            350              9
       427.6899                 33.2964            347            333              3
       427.7777                 33.3033            365            355              1
       427.8656                 33.3102            363            350              2
       427.9536                 33.3170            374            362              3
       428.0414                 33.3239            368            354              4
       428.1294                 33.3308            368            348              6
       428.2173                 33.3377            359            352              1
       428.2500                 33.3402            366            349              9
       428.3379                 33.3471            365            355              3
       428.4257                 33.3540            355            338              7
       428.5138                 33.3608            369            351              6
       428.6017                 33.3677            368            357              3
       428.6896                 33.3746            376            361              8
       428.7773                 33.3814            381            363             11
       428.8651                 33.3883            378            360              5
       428.9531                 33.3952            372            356              8
       429.0410                 33.4021            365            350              4
       429.1290                 33.4089            357            341              5
       429.2170                 33.4158            357            340             10
       429.2500                 33.4184            360            341             11
       429.3381                 33.4253            356            341              3
       429.4260                 33.4321            379            361              6
       429.5140                 33.4390            367            350              3
       429.6017                 33.4459            364            352              2
       429.6898                 33.4527            357            340              2
       429.7777                 33.4596            363            349              6
       429.8657                 33.4665            361            348              3
       429.9537                 33.4734            353            344              1
       430.0418                 33.4802            360            349              1
       430.1296                 33.4871            366            358              1
       430.2174                 33.4940            368            357              3
       430.2500                 33.4965            369            352              5
       430.3378                 33.5034            358            347              4
       430.4256                 33.5103            351            341              3
       430.5135                 33.5171            353            341              3
       430.6012                 33.5240            373            356              3
       430.6892                 33.5309            372            354              6
       430.7770                 33.5378            359            343              3
       430.8650                 33.5446            356            344              6
       430.9529                 33.5515            366            356              2
       431.0408                 33.5584            346            339              4
       431.1288                 33.5652            361            352              8
       431.2167                 33.5721            352            345              4
       431.2500                 33.5747            344            337              3
       431.3379                 33.5816            350            333              7
       431.4257                 33.5885            359            343              1
       431.5137                 33.5953            371            362              2
       431.6015                 33.6022            351            350              1
       431.6895                 33.6091            366            362              0
       431.7772                 33.6160            349            346              1
       431.8649                 33.6228            359            353              0
       431.9527                 33.6297            345            343              2
       432.0405                 33.6366            363            351              7
       432.1284                 33.6434            347            339              4
       432.2165                 33.6503            359            346             11
       432.2500                 33.6529            341            339              1
       432.3377                 33.6598            339            334              2
       432.4256                 33.6667            342            340              1
       432.5134                 33.6735            354            340              7
       432.6014                 33.6804            358            348              6
       432.6892                 33.6873            361            353              2
       432.7771                 33.6942            356            345             10
       432.8650                 33.7010            360            353              2
       432.9526                 33.7079            355            350              3
       433.0404                 33.7148            357            353              1
       433.1281                 33.7217            361            353              3
       433.2159                 33.7285            356            348              3
       433.2500                 33.7312            353            348              3
       433.3381                 33.7381            356            348              5
       433.4262                 33.7449            348            343              4
       433.5139                 33.7518            343            337              3
       433.6020                 33.7587            337            329              8
       433.6900                 33.7655            335            331              2
       433.7780                 33.7724            353            347              5
       433.8659                 33.7793            341            336              1
       433.9539                 33.7862            330            326              0
       434.0420                 33.7930            347            338              3
       434.1299                 33.7999            353            349              3
       434.2178                 33.8068            352            344              4
       434.2500                 33.8093            362            352              7
       434.3378                 33.8162            348            340              2
       434.4257                 33.8231            355            349              4
       434.5136                 33.8299            348            345              1
       434.6014                 33.8368            339            330              5
       434.6891                 33.8437            343            338              4
       434.7772                 33.8505            336            334              1
       434.8653                 33.8574            338            333              2
       434.9533                 33.8643            333            320              5
       435.0411                 33.8712            347            340              3
       435.1290                 33.8780            353            350              2
       435.2169                 33.8849            351            345              5
       435.2500                 33.8875            355            349              2
       435.3379                 33.8944            358            348              5
       435.4259                 33.9012            358            350              3
       435.5142                 33.9081            363            354              2
       435.6022                 33.9150            327            321              2
       435.6902                 33.9218            353            344              7
       435.7784                 33.9287            339            328              7
       435.8665                 33.9356            353            345              0
       435.9544                 33.9425            341            334              4
       436.0422                 33.9493            343            335              3
       436.1303                 33.9562            357            349              5
       436.2184                 33.9631            356            350              3
       436.2500                 33.9655            358            353              1
       436.3375                 33.9724            370            364              4
       436.4255                 33.9793            372            362              4
       436.5133                 33.9862            356            351              1
       436.6012                 33.9930            341            334              2
       436.6891                 33.9999            355            341              7
       436.7769                 34.0068            353            342              4
       436.8650                 34.0136            362            350              5
       436.9530                 34.0205            364            353              7
       437.0410                 34.0274            352            347              4
       437.1290                 34.0343            357            346              4
       437.2170                 34.0411            355            355              0
       437.2500                 34.0437            356            354              1
       437.3380                 34.0506            356            345              8
       437.4261                 34.0574            356            354              2
       437.5142                 34.0643            356            355              1
       437.6021                 34.0712            362            361              0
       437.6901                 34.0781            355            353              1
       437.7780                 34.0849            366            357              6
       437.8662                 34.0918            346            339              7
       437.9541                 34.0987            345            338              2
       438.0421                 34.1055            348            336              6
       438.1301                 34.1124            347            336              2
       438.2180                 34.1193            361            349              3
       438.2500                 34.1218            363            355              2
       438.3381                 34.1287            355            353              2
       438.4260                 34.1355            349            343              3
       438.5139                 34.1424            355            343              3
       438.6020                 34.1493            367            351              6
       438.6899                 34.1561            382            362              8
       438.7781                 34.1630            359            345              5
       438.8659                 34.1699            356            341              3
       438.9540                 34.1768            355            343              6
       439.0421                 34.1836            363            347              7
       439.1301                 34.1905            371            353              8
       439.2182                 34.1974            339            328              2
       439.2500                 34.1999            355            340              6
       439.3380                 34.2067            351            342              7
       439.4260                 34.2136            350            339              6
       439.5140                 34.2205            370            355              5
       439.6021                 34.2274            368            359              3
       439.6902                 34.2342            358            349              8
       439.7782                 34.2411            375            366              7
       439.8663                 34.2480            367            360              6
       439.9542                 34.2548            361            358              1
       440.0420                 34.2617            357            349              6
       440.1300                 34.2686            360            353              4
       440.2181                 34.2755            341            333              6
       440.2500                 34.2779            352            342              9
       440.3377                 34.2848            357            351              4
       440.4257                 34.2917            349            344              2
       440.5138                 34.2986            354            353              0
       440.6018                 34.3054            358            350              5
       440.6897                 34.3123            351            347              3
       440.7776                 34.3192            354            353              1
       440.8657                 34.3260            354            347              5
       440.9535                 34.3329            344            338              4
       441.0414                 34.3398            350            341              4
       441.1293                 34.3467            343            340              1
       441.2173                 34.3535            343            339              1
       441.2500                 34.3561            350            347              2
       441.3379                 34.3629            355            347              2
       441.4259                 34.3698            356            351              3
       441.5137                 34.3767            359            357              0
       441.6018                 34.3836            360            351              6
       441.6899                 34.3904            354            348              4
       441.7779                 34.3973            355            350              3
       441.8658                 34.4042            357            354              2
       441.9537                 34.4110            361            354              5
       442.0417                 34.4179            345            342              1
       442.1294                 34.4248            364            358              6
       442.2172                 34.4317            348            343              4
       442.2500                 34.4342            351            343              7
       442.3381                 34.4411            340            334              4
       442.4260                 34.4480            365            357              7
       442.5142                 34.4548            359            349              5
       442.6020                 34.4617            371            362              7
       442.6898                 34.4686            362            354              7
       442.7776                 34.4755            375            358              3
       442.8653                 34.4823            369            358              4
       442.9531                 34.4892            363            352              2
       443.0410                 34.4961            358            351              0
       443.1291                 34.5030            353            341              2
       443.2171                 34.5098            360            349              4
       443.2500                 34.5124            367            355              4
       443.3381                 34.5193            366            357              1
       443.4259                 34.5261            358            345              4
       443.5137                 34.5330            352            338              5
       443.6016                 34.5399            344            335              2
       443.6895                 34.5468            363            347              6
       443.7774                 34.5536            366            346             12
       443.8653                 34.5605            346            334              3
       443.9533                 34.5674            344            335              1
       444.0414                 34.5742            344            327              5
       444.1293                 34.5811            344            333              2
       444.2171                 34.5880            353            345              0
       444.2500                 34.5906            342            325              4
       444.3379                 34.5974            345            333              3
       444.4258                 34.6043            360            349              6
       444.5137                 34.6112            362            347              3
       444.6016                 34.6180            356            345              4
       444.6894                 34.6249            370            356              2
       444.7774                 34.6318            355            345              1
       444.8652                 34.6387            356            344              3
       444.9531                 34.6455            360            349              4
       445.0407                 34.6524            367            353              6
       445.1286                 34.6593            362            344              8
       445.2165                 34.6661            356            340              3
       445.2500                 34.6688            356            346              1
       445.3378                 34.6756            352            338              4
       445.4259                 34.6825            345            336              3
       445.5137                 34.6894            349            338              3
       445.6017                 34.6962            351            342              0
       445.6896                 34.7031            348            336              5
       445.7776                 34.7100            348            345              2
       445.8654                 34.7169            353            342              8
       445.9533                 34.7237            346            338              2
       446.0411                 34.7306            345            337              5
       446.1288                 34.7375            339            336              2
       446.2168                 34.7443            359            350              2
       446.2500                 34.7470            344            343              1
       446.3381                 34.7538            350            339              5
       446.4260                 34.7607            361            353              6
       446.5140                 34.7676            356            352              1
       446.6018                 34.7744            345            339              1
       446.6898                 34.7813            358            354              2
       446.7776                 34.7882            360            355              5
       446.8655                 34.7951            357            352              2
       446.9533                 34.8019            364            358              2
       447.0410                 34.8088            358            355              2
       447.1289                 34.8157            354            346              6
       447.2168                 34.8225            356            348              6
       447.2500                 34.8251            361            348              8
       447.3380                 34.8320            366            357              4
       447.4259                 34.8389            354            345              5
       447.5137                 34.8458            363            359              3
       447.6014                 34.8526            352            345              6
       447.6892                 34.8595            358            345              6
       447.7773                 34.8664            338            333              4
       447.8651                 34.8732            361            352              3
       447.9530                 34.8801            344            338              5
       448.0408                 34.8870            349            347              1
       448.1286                 34.8939            364            355              6
       448.2166                 34.9007            339            335              2
       448.2500                 34.9033            346            335              5
       448.3380                 34.9102            362            354              8
       448.4260                 34.9171            355            352              3
       448.5139                 34.9240            363            354              8
       448.6018                 34.9308            356            352              2
       448.6898                 34.9377            365            358              2
       448.7776                 34.9446            370            359              2
       448.8655                 34.9514            352            349              2
       448.9534                 34.9583            357            353              1
       449.0412                 34.9652            379            373              6
       449.1291                 34.9721            375            371              4
       449.2171                 34.9789            362            359              2
       449.2500                 34.9815            351            346              4
       449.3380                 34.9884            349            343              2
       449.4260                 34.9952            357            354              3
       449.5139                 35.0021            348            342              4
       449.6018                 35.0090            341            336              3
       449.6897                 35.0159            345            337              6
       449.7777                 35.0227            349            339             10
       449.8658                 35.0296            353            347              3
       449.9539                 35.0365            355            346              6
       450.0418                 35.0433            354            350              3
       450.1300                 35.0502            357            352              5
       450.2179                 35.0571            369            363              3
       450.2500                 35.0596            358            355              1
       450.3380                 35.0665            382            374              5
       450.4258                 35.0733            361            353              6
       450.5137                 35.0802            372            366              6
       450.6016                 35.0871            371            364              4
       450.6895                 35.0940            356            348              7
       450.7774                 35.1008            358            348              4
       450.8652                 35.1077            343            339              1
       450.9531                 35.1146            356            349              4
       451.0410                 35.1214            362            351              8
       451.1291                 35.1283            367            366              1
       451.2167                 35.1352            362            358              3
       451.2500                 35.1378            367            353              8
       451.3378                 35.1447            358            353              5
       451.4255                 35.1515            354            349              5
       451.5137                 35.1584            360            353              6
       451.6017                 35.1653            360            356              4
       451.6897                 35.1722            365            352             12
       451.7777                 35.1790            350            347              3
       451.8657                 35.1859            356            350              6
       451.9536                 35.1928            355            348              5
       452.0416                 35.1996            365            360              3
       452.1294                 35.2065            352            350              2
       452.2173                 35.2134            367            359              1
       452.2500                 35.2159            368            355              5
       452.3380                 35.2228            351            326              9
       452.4261                 35.2297            360            351              0
       452.5140                 35.2366            361            351              3
       452.6018                 35.2434            370            348              8
       452.6896                 35.2503            351            342              4
       452.7774                 35.2572            371            359              3
       452.8655                 35.2640            367            359              1
       452.9534                 35.2709            364            351              1
       453.0412                 35.2778            348            338              1
       453.1292                 35.2847            361            350              2
       453.2171                 35.2915            378            357              8
       453.2500                 35.2941            387            366              4
       453.3380                 35.3010            386            355             10
       453.4259                 35.3079            364            342              6
       453.5137                 35.3147            369            349              5
       453.6016                 35.3216            361            341              3
       453.6894                 35.3285            377            356              3
       453.7773                 35.3354            368            350              3
       453.8649                 35.3422            375            349              6
       453.9527                 35.3491            365            345              6
       454.0408                 35.3560            361            337              8
       454.1286                 35.3628            362            348              1
       454.2164                 35.3697            371            352              4
       454.2500                 35.3723            363            341              4
       454.3379                 35.3792            363            348              2
       454.4257                 35.3861            342            326              4
       454.5136                 35.3930            360            342              2
       454.6014                 35.3998            351            331              4
       454.6892                 35.4067            363            344              1
       454.7771                 35.4136            353            340              3
       454.8650                 35.4204            347            334              1
       454.9530                 35.4273            355            342              3
       455.0407                 35.4342            349            342              0
       455.1285                 35.4411            357            339              6
       455.2164                 35.4479            344            326              8
       455.2500                 35.4506            336            328              3
       455.3380                 35.4574            347            337              2
       455.4259                 35.4643            363            346              1
       455.5139                 35.4712            357            344              2
       455.6018                 35.4780            352            337              3
       455.6896                 35.4849            358            346              1
       455.7773                 35.4918            370            351              7
       455.8652                 35.4987            371            362              1
       455.9531                 35.5055            376            364              4
       456.0411                 35.5124            362            351              1
       456.1288                 35.5193            370            355              4
       456.2167                 35.5262            362            354              0
       456.2500                 35.5288            362            353              2
       456.3377                 35.5356            365            353              4
       456.4257                 35.5425            373            362              1
       456.5136                 35.5494            359            344              3
       456.6015                 35.5562            374            360              4
       456.6892                 35.5631            382            367              6
       456.7770                 35.5700            371            358              5
       456.8649                 35.5769            365            348              6
       456.9528                 35.5837            377            359              7
       457.0406                 35.5906            369            356              3
       457.1285                 35.5975            373            361              3
       457.2164                 35.6043            369            357              2
       457.2500                 35.6070            367            352              2
       457.3380                 35.6138            364            349              5
       457.4260                 35.6207            358            347              2
       457.5138                 35.6276            361            348              3
       457.6016                 35.6345            365            348              9
       457.6896                 35.6413            365            352              2
       457.7775                 35.6482            363            349              3
       457.8656                 35.6551            366            359              1
       457.9535                 35.6620            360            357              3
       458.0414                 35.6688            366            354              7
       458.1294                 35.6757            362            354              6
       458.2175                 35.6826            359            351              8
       458.2500                 35.6851            369            365              1
       458.3379                 35.6920            374            364              7
       458.4258                 35.6989            358            355              3
       458.5140                 35.7057            347            342              2
       458.6020                 35.7126            356            352              4
       458.6899                 35.7195            351            347              3
       458.7780                 35.7263            353            352              0
       458.8657                 35.7332            361            352              0
       458.9539                 35.7401            366            360              1
       459.0421                 35.7470            370            349             12
       459.1301                 35.7538            372            361              1
