     collisions(billions)   time(microsecond)   total hb    interpeptide hb   hb_alpha
       416.6012                 32.3428            343            336              6
       416.6893                 32.3497            344            340              2
       416.7772                 32.3566            345            325             10
       416.8655                 32.3634            337            327              3
       416.9537                 32.3703            351            339              7
       417.0416                 32.3772            333            325              4
       417.1296                 32.3841            347            339              5
       417.2174                 32.3909            334            329              2
       417.2500                 32.3935            348            344              3
       417.3377                 32.4003            339            332              4
       417.4257                 32.4072            350            337              6
       417.5138                 32.4141            353            336             15
       417.6016                 32.4210            343            335              3
       417.6895                 32.4278            347            338              6
       417.7774                 32.4347            347            336              7
       417.8653                 32.4416            364            352              8
       417.9532                 32.4485            360            355              2
       418.0412                 32.4553            355            336              9
       418.1292                 32.4622            354            342              0
       418.2170                 32.4691            360            348              2
       418.2500                 32.4717            365            357              2
       418.3377                 32.4785            363            349              4
       418.4257                 32.4854            343            333              5
       418.5136                 32.4923            353            341              3
       418.6014                 32.4992            341            336              3
       418.6893                 32.5060            333            326              2
       418.7771                 32.5129            341            333              4
       418.8651                 32.5198            359            347              3
       418.9530                 32.5266            358            350              4
       419.0410                 32.5335            360            348              7
       419.1290                 32.5404            358            353              4
       419.2169                 32.5473            350            340              8
       419.2500                 32.5499            354            345              3
       419.3379                 32.5567            344            341              3
       419.4258                 32.5636            348            336              8
       419.5137                 32.5705            337            332              2
       419.6017                 32.5773            336            328              6
       419.6894                 32.5842            341            334              3
       419.7775                 32.5911            345            338              4
       419.8654                 32.5980            335            328              3
       419.9534                 32.6048            350            335              6
       420.0414                 32.6117            349            337              2
       420.1297                 32.6186            347            328             13
       420.2176                 32.6254            363            351              8
       420.2500                 32.6280            354            340              8
       420.3378                 32.6349            342            338              3
       420.4258                 32.6417            366            351              7
       420.5138                 32.6486            356            347              2
       420.6020                 32.6555            358            347              1
       420.6900                 32.6623            348            331              7
       420.7781                 32.6692            339            330              1
       420.8661                 32.6761            343            334              7
       420.9540                 32.6830            346            336              4
       421.0420                 32.6898            351            335              7
       421.1300                 32.6967            350            339              5
       421.2181                 32.7036            339            328              6
       421.2500                 32.7061            355            341              6
       421.3380                 32.7129            359            341             10
       421.4259                 32.7198            350            338              7
       421.5140                 32.7267            354            344              4
       421.6021                 32.7335            359            354              4
       421.6899                 32.7404            357            346              9
       421.7780                 32.7473            360            346             10
       421.8658                 32.7542            350            341              7
       421.9537                 32.7610            347            338              4
       422.0417                 32.7679            345            337              8
       422.1297                 32.7748            355            351              1
       422.2176                 32.7816            364            357              2
       422.2500                 32.7842            369            357              2
       422.3380                 32.7911            366            359              3
       422.4259                 32.7979            350            345              4
       422.5139                 32.8048            360            357              2
       422.6017                 32.8117            347            339              4
       422.6893                 32.8185            335            332              2
       422.7773                 32.8254            341            334              1
       422.8653                 32.8323            343            336              6
       422.9531                 32.8392            348            338              8
       423.0409                 32.8460            343            340              1
       423.1288                 32.8529            349            340              5
       423.2167                 32.8598            366            358              6
       423.2500                 32.8624            354            351              1
       423.3378                 32.8693            354            348              2
       423.4255                 32.8761            354            344              4
       423.5133                 32.8830            331            326              2
       423.6012                 32.8899            335            329              1
       423.6890                 32.8967            353            347              4
       423.7770                 32.9036            337            330              3
       423.8649                 32.9105            342            333              5
       423.9528                 32.9174            342            339              2
       424.0408                 32.9242            349            344              0
       424.1286                 32.9311            357            348              8
       424.2164                 32.9380            347            334              6
       424.2500                 32.9406            359            346              5
       424.3377                 32.9475            349            346              2
       424.4256                 32.9543            346            338              5
       424.5134                 32.9612            353            340             13
       424.6013                 32.9681            364            348              9
       424.6893                 32.9750            356            343              9
       424.7772                 32.9818            341            336              3
       424.8651                 32.9887            355            341              9
       424.9531                 32.9956            333            330              1
       425.0409                 33.0024            343            341              1
       425.1286                 33.0093            334            333              1
       425.2167                 33.0162            341            336              3
       425.2500                 33.0188            349            339              7
       425.3379                 33.0257            352            338              9
       425.4257                 33.0325            350            340              3
       425.5136                 33.0394            346            344              2
       425.6012                 33.0463            356            350              2
       425.6891                 33.0532            352            348              1
       425.7771                 33.0600            356            340             11
       425.8650                 33.0669            351            344              2
       425.9528                 33.0738            345            332              5
       426.0406                 33.0806            343            329              3
       426.1286                 33.0875            349            334              3
       426.2165                 33.0944            343            331              7
       426.2500                 33.0970            346            330              7
       426.3379                 33.1039            335            324              3
       426.4257                 33.1108            355            339              5
       426.5135                 33.1176            347            343              1
       426.6015                 33.1245            341            336              3
       426.6893                 33.1314            351            347              3
       426.7771                 33.1382            350            346              1
       426.8652                 33.1451            355            350              5
       426.9530                 33.1520            357            342              7
       427.0407                 33.1589            366            350              6
       427.1286                 33.1657            339            335              1
       427.2165                 33.1726            357            345              3
       427.2500                 33.1752            348            342              3
       427.3378                 33.1821            352            345              2
       427.4254                 33.1890            349            338              6
       427.5131                 33.1958            354            335              5
       427.6009                 33.2027            358            349              1
       427.6889                 33.2096            350            344              3
       427.7767                 33.2165            352            349              0
       427.8647                 33.2233            344            336              8
       427.9523                 33.2302            335            333              1
       428.0402                 33.2371            350            339              0
       428.1279                 33.2440            350            334              8
       428.2158                 33.2508            343            334              8
       428.2500                 33.2535            357            351              3
       428.3378                 33.2604            352            343              3
       428.4255                 33.2672            364            348              3
       428.5133                 33.2741            360            341             11
       428.6013                 33.2810            354            342              7
       428.6889                 33.2878            354            346              7
       428.7767                 33.2947            353            346              3
       428.8646                 33.3016            345            339              4
       428.9523                 33.3085            345            343              1
       429.0402                 33.3153            350            336              8
       429.1280                 33.3222            355            346              5
       429.2158                 33.3291            351            344              2
       429.2500                 33.3318            342            338              1
       429.3379                 33.3386            361            356              3
       429.4258                 33.3455            356            350              1
       429.5136                 33.3524            358            352              3
       429.6014                 33.3593            363            361              1
       429.6892                 33.3661            364            353              5
       429.7769                 33.3730            357            353              1
       429.8646                 33.3799            343            339              3
       429.9525                 33.3867            356            353              2
       430.0404                 33.3936            370            358              3
       430.1282                 33.4005            359            352              4
       430.2161                 33.4074            370            363              5
       430.2500                 33.4100            354            349              2
       430.3378                 33.4169            368            367              1
       430.4255                 33.4238            372            368              0
       430.5131                 33.4306            375            362              5
       430.6008                 33.4375            355            354              0
       430.6885                 33.4444            369            368              1
       430.7765                 33.4513            367            361              3
       430.8643                 33.4581            358            351              5
       430.9520                 33.4650            365            359              0
       431.0398                 33.4719            370            363              3
       431.1276                 33.4787            364            361              2
       431.2155                 33.4856            365            360              1
       431.2500                 33.4883            370            361              5
       431.3379                 33.4952            356            349              6
       431.4258                 33.5021            367            363              1
       431.5135                 33.5089            381            377              4
       431.6012                 33.5158            381            372              5
       431.6889                 33.5227            378            367              1
       431.7766                 33.5295            381            373              3
       431.8642                 33.5364            367            364              1
       431.9518                 33.5433            377            369              2
       432.0395                 33.5502            370            365              4
       432.1271                 33.5570            364            359              5
       432.2148                 33.5639            372            363              3
       432.2500                 33.5667            379            364              7
       432.3378                 33.5735            384            378              4
       432.4256                 33.5804            376            363              5
       432.5135                 33.5873            381            370              2
       432.6015                 33.5942            379            366              5
       432.6892                 33.6010            371            359              4
       432.7772                 33.6079            370            365              3
       432.8650                 33.6148            366            361              5
       432.9529                 33.6216            381            376              2
       433.0408                 33.6285            373            364              4
       433.1285                 33.6354            382            373              3
       433.2162                 33.6423            385            376              5
       433.2500                 33.6449            382            372              3
       433.3379                 33.6518            380            373              4
       433.4257                 33.6587            376            363              3
       433.5136                 33.6655            379            375              3
       433.6014                 33.6724            376            372              3
       433.6892                 33.6793            360            355              2
       433.7770                 33.6861            374            363              2
       433.8648                 33.6930            383            374              1
       433.9525                 33.6999            383            369              3
       434.0403                 33.7068            380            374              2
       434.1281                 33.7136            377            369              1
       434.2159                 33.7205            381            371              4
       434.2500                 33.7232            366            360              1
       434.3380                 33.7300            368            363              1
       434.4256                 33.7369            382            372              3
       434.5135                 33.7438            352            346              1
       434.6016                 33.7507            363            356              2
       434.6895                 33.7575            359            358              1
       434.7772                 33.7644            358            349              3
       434.8651                 33.7713            363            362              0
       434.9529                 33.7781            359            353              1
       435.0410                 33.7850            365            361              4
       435.1287                 33.7919            381            369              8
       435.2166                 33.7988            371            367              2
       435.2500                 33.8014            374            368              4
       435.3380                 33.8083            378            373              1
       435.4257                 33.8151            372            364              5
       435.5134                 33.8220            374            372              2
       435.6013                 33.8289            373            365              4
       435.6891                 33.8357            363            357              4
       435.7769                 33.8426            368            361              4
       435.8649                 33.8495            359            354              3
       435.9529                 33.8564            364            355              4
       436.0406                 33.8632            355            345              2
       436.1287                 33.8701            376            372              2
       436.2164                 33.8770            382            377              3
       436.2500                 33.8796            369            366              2
       436.3378                 33.8865            377            369              4
       436.4255                 33.8934            386            382              3
       436.5136                 33.9002            378            369              3
       436.6015                 33.9071            374            367              3
       436.6895                 33.9140            363            357              2
       436.7774                 33.9208            365            359              3
       436.8652                 33.9277            376            368              4
       436.9530                 33.9346            359            355              3
       437.0407                 33.9415            360            349              7
       437.1285                 33.9483            354            348              2
       437.2163                 33.9552            363            360              2
       437.2500                 33.9578            363            354              2
       437.3378                 33.9647            371            363              7
       437.4258                 33.9716            362            359              0
       437.5137                 33.9785            380            378              0
       437.6015                 33.9853            357            348              2
       437.6893                 33.9922            356            351              3
       437.7772                 33.9991            376            368              2
       437.8652                 34.0059            370            361              4
       437.9532                 34.0128            373            367              2
       438.0409                 34.0197            380            376              3
       438.1286                 34.0266            366            362              3
       438.2164                 34.0334            390            382              5
       438.2500                 34.0361            379            372              5
       438.3381                 34.0429            372            366              4
       438.4259                 34.0498            367            362              3
       438.5137                 34.0567            387            382              3
       438.6015                 34.0636            380            374              2
       438.6894                 34.0704            375            373              2
       438.7772                 34.0773            374            374              0
       438.8650                 34.0842            376            372              4
       438.9527                 34.0910            369            363              1
       439.0404                 34.0979            369            364              5
       439.1283                 34.1048            378            377              1
       439.2158                 34.1117            380            380              0
       439.2500                 34.1143            382            375              5
       439.3379                 34.1212            373            369              2
       439.4255                 34.1281            375            374              1
       439.5133                 34.1349            375            370              3
       439.6010                 34.1418            376            373              2
       439.6887                 34.1487            391            380              6
       439.7765                 34.1556            365            359              5
       439.8643                 34.1624            378            373              1
       439.9521                 34.1693            367            364              2
       440.0398                 34.1762            380            378              1
       440.1276                 34.1831            373            370              2
       440.2153                 34.1899            367            365              2
       440.2500                 34.1926            373            370              3
       440.3377                 34.1995            375            368              3
       440.4252                 34.2064            387            383              4
       440.5130                 34.2133            377            370              6
       440.6007                 34.2201            379            374              4
       440.6884                 34.2270            388            381              3
       440.7761                 34.2339            384            383              1
       440.8637                 34.2408            382            367             15
       440.9515                 34.2476            369            366              2
       441.0394                 34.2545            378            370              4
       441.1271                 34.2614            377            373              0
       441.2149                 34.2682            386            383              3
       441.2500                 34.2710            386            385              1
       441.3377                 34.2779            387            384              2
       441.4253                 34.2847            379            378              1
       441.5129                 34.2916            377            374              3
       441.6009                 34.2985            384            380              4
       441.6886                 34.3053            374            365              7
       441.7765                 34.3122            379            372              2
       441.8644                 34.3191            382            378              1
       441.9520                 34.3260            379            377              0
       442.0396                 34.3328            370            368              0
       442.1273                 34.3397            383            382              0
       442.2150                 34.3466            378            373              3
       442.2500                 34.3493            380            374              4
       442.3379                 34.3562            365            360              3
       442.4254                 34.3631            392            389              2
       442.5131                 34.3699            379            376              1
       442.6007                 34.3768            397            389              0
       442.6885                 34.3837            376            374              1
       442.7763                 34.3906            379            377              0
       442.8640                 34.3974            389            381              8
       442.9517                 34.4043            382            371             10
       443.0395                 34.4112            378            371              7
       443.1272                 34.4180            385            382              2
       443.2150                 34.4249            382            377              2
       443.2500                 34.4276            382            373              6
       443.3378                 34.4345            385            381              4
       443.4257                 34.4414            384            380              4
       443.5134                 34.4483            382            376              3
       443.6010                 34.4551            379            377              2
       443.6887                 34.4620            383            380              1
       443.7764                 34.4689            387            386              1
       443.8638                 34.4758            399            391              1
       443.9515                 34.4826            379            375              0
       444.0392                 34.4895            390            381              6
       444.1268                 34.4964            378            374              1
       444.2144                 34.5032            382            378              4
       444.2500                 34.5060            380            377              3
       444.3377                 34.5129            370            367              0
       444.4254                 34.5198            383            378              5
       444.5130                 34.5266            384            381              1
       444.6006                 34.5335            381            379              2
       444.6883                 34.5404            379            374              5
       444.7760                 34.5473            394            389              1
       444.8635                 34.5541            385            381              2
       444.9511                 34.5610            386            383              2
       445.0388                 34.5679            385            383              2
       445.1265                 34.5747            377            375              1
       445.2141                 34.5816            392            384              7
       445.2500                 34.5844            375            368              7
       445.3376                 34.5913            382            369              7
       445.4256                 34.5982            375            366              4
       445.5133                 34.6050            391            383              4
       445.6012                 34.6119            378            373              3
       445.6890                 34.6188            378            374              3
       445.7767                 34.6257            378            377              0
       445.8646                 34.6325            366            364              1
       445.9523                 34.6394            375            373              2
       446.0399                 34.6463            374            371              3
       446.1277                 34.6531            388            382              3
       446.2153                 34.6600            384            380              2
       446.2500                 34.6627            379            377              1
       446.3377                 34.6696            381            373              5
       446.4255                 34.6765            378            370              6
       446.5131                 34.6834            382            381              1
       446.6007                 34.6902            378            378              0
       446.6885                 34.6971            373            370              1
       446.7760                 34.7040            391            391              0
       446.8638                 34.7108            395            393              0
       446.9516                 34.7177            394            392              1
       447.0393                 34.7246            388            385              1
       447.1270                 34.7315            385            384              1
       447.2148                 34.7383            386            385              1
       447.2500                 34.7411            397            395              2
       447.3377                 34.7480            385            381              3
       447.4252                 34.7548            396            396              0
       447.5128                 34.7617            400            400              0
       447.6003                 34.7686            394            393              1
       447.6879                 34.7754            392            392              0
       447.7756                 34.7823            410            409              0
       447.8633                 34.7892            396            396              0
       447.9508                 34.7961            394            390              2
       448.0386                 34.8029            395            390              4
       448.1264                 34.8098            390            386              3
       448.2142                 34.8167            390            389              1
       448.2500                 34.8195            391            390              1
       448.3377                 34.8264            401            400              0
       448.4255                 34.8332            386            383              0
       448.5130                 34.8401            392            385              3
       448.6006                 34.8470            384            384              0
       448.6883                 34.8539            383            381              2
       448.7759                 34.8607            382            378              3
       448.8635                 34.8676            379            375              3
       448.9510                 34.8745            396            394              2
       449.0387                 34.8813            405            403              0
       449.1262                 34.8882            391            390              1
       449.2140                 34.8951            376            373              2
       449.2500                 34.8979            386            386              0
       449.3377                 34.9048            399            388              4
       449.4252                 34.9116            372            369              3
       449.5130                 34.9185            389            388              1
       449.6008                 34.9254            382            379              0
       449.6882                 34.9323            404            401              0
       449.7759                 34.9391            398            398              0
       449.8636                 34.9460            387            386              1
       449.9513                 34.9529            402            396              0
       450.0392                 34.9597            395            391              3
       450.1269                 34.9666            391            386              3
       450.2146                 34.9735            403            401              2
       450.2500                 34.9763            396            395              1
       450.3375                 34.9831            393            391              0
       450.4252                 34.9900            388            385              2
       450.5129                 34.9969            383            383              0
       450.6003                 35.0037            399            398              1
       450.6878                 35.0106            391            390              1
       450.7756                 35.0175            390            388              2
       450.8633                 35.0244            395            394              0
       450.9509                 35.0312            396            394              1
       451.0384                 35.0381            398            396              0
       451.1260                 35.0450            407            406              1
       451.2136                 35.0519            401            401              0
       451.2500                 35.0547            409            409              0
       451.3376                 35.0616            407            403              3
       451.4250                 35.0684            408            407              1
       451.5125                 35.0753            405            404              1
       451.6001                 35.0822            396            393              2
       451.6877                 35.0891            404            403              1
       451.7753                 35.0959            403            401              2
       451.8630                 35.1028            396            391              4
       451.9507                 35.1097            381            380              1
       452.0384                 35.1166            394            392              1
       452.1261                 35.1234            394            393              1
       452.2137                 35.1303            387            382              3
       452.2500                 35.1331            401            399              1
       452.3378                 35.1400            397            396              1
       452.4252                 35.1469            402            399              2
       452.5129                 35.1538            395            392              3
       452.6005                 35.1606            393            393              0
       452.6882                 35.1675            400            399              0
       452.7758                 35.1744            407            407              0
       452.8635                 35.1812            403            400              2
       452.9512                 35.1881            398            396              0
       453.0388                 35.1950            395            393              2
       453.1263                 35.2019            387            384              3
       453.2141                 35.2087            394            393              1
       453.2500                 35.2115            395            391              3
       453.3378                 35.2184            400            400              0
       453.4254                 35.2253            400            397              3
       453.5130                 35.2322            395            395              0
       453.6005                 35.2390            403            400              2
       453.6880                 35.2459            405            402              2
       453.7756                 35.2528            401            399              2
       453.8633                 35.2597            402            402              0
       453.9509                 35.2665            401            397              3
       454.0387                 35.2734            389            389              0
       454.1263                 35.2803            391            391              0
       454.2139                 35.2871            383            383              0
       454.2500                 35.2900            395            395              0
       454.3376                 35.2968            393            391              1
       454.4253                 35.3037            394            390              3
       454.5128                 35.3106            398            392              4
       454.6006                 35.3175            395            394              1
       454.6883                 35.3243            383            378              4
       454.7759                 35.3312            387            384              3
       454.8634                 35.3381            389            388              1
       454.9513                 35.3449            401            398              2
       455.0391                 35.3518            394            391              2
       455.1266                 35.3587            402            395              3
       455.2142                 35.3656            393            383              5
       455.2500                 35.3684            395            388              3
       455.3376                 35.3752            394            390              1
       455.4251                 35.3821            392            385              1
       455.5127                 35.3890            395            390              1
       455.6005                 35.3959            399            394              3
       455.6879                 35.4027            404            402              2
       455.7754                 35.4096            395            394              1
       455.8631                 35.4165            387            384              1
       455.9510                 35.4233            395            390              5
       456.0387                 35.4302            390            389              1
       456.1264                 35.4371            393            391              1
       456.2138                 35.4440            402            400              2
       456.2500                 35.4468            388            386              2
       456.3378                 35.4537            382            379              2
       456.4256                 35.4605            402            400              2
       456.5132                 35.4674            396            395              1
       456.6007                 35.4743            397            397              0
       456.6883                 35.4812            393            387              4
       456.7760                 35.4880            401            398              0
       456.8640                 35.4949            394            394              0
       456.9515                 35.5018            396            396              0
       457.0391                 35.5086            407            403              3
       457.1268                 35.5155            389            387              1
       457.2146                 35.5224            398            396              1
       457.2500                 35.5252            392            392              0
       457.3377                 35.5320            391            387              3
       457.4253                 35.5389            395            391              3
       457.5130                 35.5458            402            399              3
       457.6007                 35.5527            402            398              4
       457.6882                 35.5595            409            407              2
       457.7759                 35.5664            395            393              2
       457.8637                 35.5733            412            411              0
       457.9515                 35.5801            396            395              1
       458.0392                 35.5870            389            387              1
       458.1267                 35.5939            389            387              2
       458.2144                 35.6008            399            395              3
       458.2500                 35.6035            387            385              1
       458.3379                 35.6104            381            380              1
       458.4258                 35.6173            384            382              1
       458.5134                 35.6242            382            375              5
       458.6014                 35.6310            381            378              2
       458.6891                 35.6379            410            407              3
       458.7769                 35.6448            400            396              2
       458.8646                 35.6516            389            385              4
       458.9525                 35.6585            390            387              3
       459.0401                 35.6654            390            387              1
       459.1280                 35.6723            398            395              2
       459.2157                 35.6791            402            398              4
       459.2500                 35.6818            383            381              2
       459.3379                 35.6887            383            383              0
       459.4259                 35.6956            379            373              4
       459.5136                 35.7024            381            374              2
       459.6014                 35.7093            379            376              1
       459.6889                 35.7162            391            390              1
       459.7765                 35.7231            397            396              1
       459.8643                 35.7299            389            388              0
       459.9522                 35.7368            382            381              0
       460.0399                 35.7437            375            373              2
       460.1277                 35.7505            396            391              2
       460.2154                 35.7574            387            382              3
       460.2500                 35.7601            382            381              1
       460.3380                 35.7670            385            385              0
       460.4257                 35.7739            392            386              4
       460.5134                 35.7807            385            382              1
       460.6013                 35.7876            390            388              0
       460.6890                 35.7945            390            386              0
