     collisions(billions)   time(microsecond)   total hb    interpeptide hb   hb_alpha
       387.9518                 30.0766            384            378              6
       388.0395                 30.0835            370            365              4
       388.1274                 30.0904            373            370              1
       388.2152                 30.0972            374            369              2
       388.2500                 30.1000            373            369              0
       388.3378                 30.1068            381            378              2
       388.4256                 30.1137            373            372              0
       388.5135                 30.1206            372            367              4
       388.6012                 30.1274            379            378              0
       388.6891                 30.1343            377            376              0
       388.7767                 30.1412            374            367              6
       388.8646                 30.1481            381            380              1
       388.9523                 30.1549            375            371              2
       389.0400                 30.1618            392            387              0
       389.1277                 30.1687            392            392              0
       389.2153                 30.1755            382            379              3
       389.2500                 30.1783            378            377              1
       389.3378                 30.1851            384            376              3
       389.4259                 30.1920            385            379              3
       389.5137                 30.1989            374            374              0
       389.6014                 30.2057            387            385              1
       389.6893                 30.2126            375            371              2
       389.7770                 30.2195            391            391              0
       389.8647                 30.2264            378            377              1
       389.9524                 30.2332            388            386              1
       390.0400                 30.2401            391            388              2
       390.1279                 30.2470            380            379              1
       390.2156                 30.2538            379            374              3
       390.2500                 30.2565            378            374              1
       390.3378                 30.2634            393            388              1
       390.4257                 30.2703            387            379              3
       390.5135                 30.2771            404            397              1
       390.6012                 30.2840            387            381              0
       390.6891                 30.2909            392            384              1
       390.7767                 30.2978            395            386              4
       390.8643                 30.3046            400            392              3
       390.9519                 30.3115            401            393              2
       391.0397                 30.3184            390            384              2
       391.1274                 30.3253            385            377              1
       391.2153                 30.3321            393            385              2
       391.2500                 30.3348            393            383              3
       391.3379                 30.3417            364            359              1
       391.4259                 30.3486            374            372              2
       391.5139                 30.3555            374            368              5
       391.6017                 30.3623            381            376              4
       391.6894                 30.3692            386            383              3
       391.7774                 30.3761            386            385              1
       391.8652                 30.3829            392            391              1
       391.9530                 30.3898            390            388              2
       392.0406                 30.3967            395            394              1
       392.1285                 30.4036            386            384              2
       392.2163                 30.4104            373            368              4
       392.2500                 30.4131            382            382              0
       392.3378                 30.4199            385            382              3
       392.4255                 30.4268            378            377              1
       392.5133                 30.4337            381            381              0
       392.6013                 30.4406            385            384              1
       392.6891                 30.4474            394            393              1
       392.7770                 30.4543            401            401              0
       392.8647                 30.4612            394            391              3
       392.9524                 30.4680            395            395              0
       393.0402                 30.4749            377            374              2
       393.1279                 30.4818            388            387              1
       393.2157                 30.4887            406            406              0
       393.2500                 30.4913            412            410              1
       393.3376                 30.4982            403            401              1
       393.4254                 30.5051            387            385              2
       393.5131                 30.5120            395            392              3
       393.6009                 30.5188            399            390              8
       393.6886                 30.5257            398            396              2
       393.7761                 30.5326            392            390              1
       393.8641                 30.5394            390            389              1
       393.9517                 30.5463            398            396              2
       394.0394                 30.5532            400            397              3
       394.1268                 30.5601            405            405              0
       394.2144                 30.5669            396            396              0
       394.2500                 30.5697            406            405              1
       394.3377                 30.5766            390            389              1
       394.4253                 30.5835            407            407              0
       394.5129                 30.5903            393            392              1
       394.6007                 30.5972            383            379              3
       394.6886                 30.6041            383            376              7
       394.7765                 30.6110            376            373              3
       394.8646                 30.6178            377            377              0
       394.9524                 30.6247            391            389              2
       395.0401                 30.6316            393            388              2
       395.1278                 30.6384            378            373              2
       395.2153                 30.6453            377            373              3
       395.2500                 30.6480            387            386              1
       395.3377                 30.6549            386            383              0
       395.4255                 30.6618            369            368              1
       395.5133                 30.6687            378            375              0
       395.6011                 30.6755            392            381              4
       395.6888                 30.6824            396            389              2
       395.7767                 30.6893            378            368              4
       395.8645                 30.6961            377            370              3
       395.9524                 30.7030            379            371              1
       396.0402                 30.7099            377            370              0
       396.1280                 30.7168            371            364              2
       396.2159                 30.7236            371            367              0
       396.2500                 30.7263            362            357              1
       396.3380                 30.7332            378            369              3
       396.4258                 30.7400            396            395              1
       396.5136                 30.7469            388            387              0
       396.6014                 30.7538            389            387              1
       396.6892                 30.7607            373            371              2
       396.7770                 30.7675            405            397              1
       396.8646                 30.7744            390            383              0
       396.9522                 30.7813            381            377              0
       397.0400                 30.7881            389            385              4
       397.1278                 30.7950            382            378              3
       397.2155                 30.8019            383            382              1
       397.2500                 30.8046            384            384              0
       397.3378                 30.8115            371            368              3
       397.4253                 30.8183            383            381              0
       397.5132                 30.8252            383            380              2
       397.6010                 30.8321            382            381              1
       397.6887                 30.8390            388            382              3
       397.7764                 30.8458            390            384              5
       397.8641                 30.8527            381            381              0
       397.9519                 30.8596            401            399              2
       398.0396                 30.8664            380            379              1
       398.1274                 30.8733            380            379              0
       398.2152                 30.8802            391            391              0
       398.2500                 30.8829            381            378              2
       398.3379                 30.8898            383            382              1
       398.4256                 30.8966            381            380              1
       398.5132                 30.9035            387            386              1
       398.6008                 30.9104            378            374              3
       398.6884                 30.9173            391            390              1
       398.7762                 30.9241            387            384              2
       398.8642                 30.9310            392            391              1
       398.9520                 30.9379            390            389              0
       399.0398                 30.9448            392            390              1
       399.1277                 30.9516            364            360              3
       399.2156                 30.9585            366            360              4
       399.2500                 30.9612            376            375              0
       399.3378                 30.9681            383            382              1
       399.4253                 30.9749            386            383              2
       399.5131                 30.9818            391            388              1
       399.6008                 30.9887            377            376              1
       399.6885                 30.9955            376            372              3
       399.7763                 31.0024            387            386              1
       399.8639                 31.0093            377            372              3
       399.9519                 31.0162            389            377              2
       400.0397                 31.0230            390            375              5
       400.1276                 31.0299            391            376              6
       400.2155                 31.0368            381            370              2
       400.2500                 31.0395            390            377              6
       400.3377                 31.0463            397            384              6
       400.4253                 31.0532            391            384              2
       400.5130                 31.0601            386            373              8
       400.6008                 31.0670            376            362              7
       400.6886                 31.0738            381            370              3
       400.7762                 31.0807            384            370              0
       400.8639                 31.0876            383            374              1
       400.9517                 31.0945            388            377              5
       401.0394                 31.1013            381            368              4
       401.1272                 31.1082            394            381              4
       401.2149                 31.1151            369            360              1
       401.2500                 31.1178            391            378              3
       401.3376                 31.1247            388            377              1
       401.4254                 31.1316            385            371              4
       401.5130                 31.1384            374            362              5
       401.6009                 31.1453            400            392              3
       401.6885                 31.1522            395            384              2
       401.7762                 31.1590            382            372              4
       401.8638                 31.1659            372            361              4
       401.9516                 31.1728            377            365              5
       402.0393                 31.1797            387            375              2
       402.1268                 31.1865            384            375              2
       402.2145                 31.1934            384            372              2
       402.2500                 31.1962            397            385              2
       402.3380                 31.2031            392            391              1
       402.4258                 31.2099            382            379              3
       402.5134                 31.2168            375            374              1
       402.6010                 31.2237            386            382              3
       402.6887                 31.2305            386            386              0
       402.7765                 31.2374            379            376              1
       402.8644                 31.2443            393            379              2
       402.9522                 31.2512            381            375              1
       403.0403                 31.2580            376            376              0
       403.1280                 31.2649            371            371              0
       403.2159                 31.2718            367            362              4
       403.2500                 31.2745            367            361              4
       403.3379                 31.2813            374            372              2
       403.4256                 31.2882            378            374              3
       403.5133                 31.2951            359            353              5
       403.6012                 31.3019            367            359              5
       403.6891                 31.3088            360            351              3
       403.7771                 31.3157            378            372              4
       403.8648                 31.3226            389            381              2
       403.9527                 31.3294            369            360              5
       404.0405                 31.3363            376            365              8
       404.1284                 31.3432            376            370              1
       404.2161                 31.3500            383            372              3
       404.2500                 31.3527            376            373              2
       404.3377                 31.3596            390            379              2
       404.4255                 31.3664            368            365              3
       404.5133                 31.3733            393            386              1
       404.6012                 31.3802            385            380              4
       404.6887                 31.3871            381            379              1
       404.7765                 31.3939            367            364              2
       404.8643                 31.4008            381            374              2
       404.9520                 31.4077            373            370              2
       405.0399                 31.4145            371            368              0
       405.1276                 31.4214            380            380              0
       405.2154                 31.4283            386            384              2
       405.2500                 31.4310            395            392              2
       405.3379                 31.4379            373            370              1
       405.4256                 31.4447            387            384              3
       405.5133                 31.4516            381            378              1
       405.6009                 31.4585            398            396              2
       405.6886                 31.4654            387            377              1
       405.7763                 31.4722            389            379              4
       405.8641                 31.4791            383            380              3
       405.9518                 31.4860            389            382              7
       406.0394                 31.4929            391            384              7
       406.1272                 31.4997            386            383              3
       406.2150                 31.5066            377            373              4
       406.2500                 31.5093            380            376              0
       406.3377                 31.5162            379            374              2
       406.4253                 31.5231            369            360              3
       406.5133                 31.5299            364            358              3
       406.6010                 31.5368            381            374              1
       406.6886                 31.5437            387            374              2
       406.7764                 31.5506            374            369              2
       406.8644                 31.5574            367            359              4
       406.9521                 31.5643            379            368              1
       407.0400                 31.5712            377            364              6
       407.1278                 31.5780            387            370             10
       407.2154                 31.5849            383            381              2
       407.2500                 31.5876            377            376              1
       407.3376                 31.5945            379            375              3
       407.4252                 31.6014            382            379              2
       407.5128                 31.6082            371            365              4
       407.6004                 31.6151            397            392              3
       407.6882                 31.6220            395            386              6
       407.7760                 31.6289            386            378              4
       407.8636                 31.6357            388            385              3
       407.9513                 31.6426            384            369              8
       408.0389                 31.6495            387            384              3
       408.1265                 31.6564            372            372              0
       408.2143                 31.6632            377            375              2
       408.2500                 31.6660            375            372              2
       408.3378                 31.6729            389            385              1
       408.4254                 31.6798            378            371              1
       408.5132                 31.6866            390            389              1
       408.6011                 31.6935            383            381              1
       408.6888                 31.7004            381            375              3
       408.7765                 31.7072            386            382              0
       408.8642                 31.7141            374            369              0
       408.9522                 31.7210            379            375              0
       409.0398                 31.7279            380            376              1
       409.1276                 31.7347            376            372              0
       409.2155                 31.7416            370            369              1
       409.2500                 31.7443            367            361              6
       409.3376                 31.7512            365            363              0
       409.4254                 31.7581            382            376              5
       409.5131                 31.7649            380            373              2
       409.6008                 31.7718            364            360              2
       409.6883                 31.7787            380            373              2
       409.7763                 31.7855            373            371              0
       409.8641                 31.7924            373            370              2
       409.9518                 31.7993            388            378              0
       410.0395                 31.8062            384            381              1
       410.1270                 31.8130            387            383              1
       410.2150                 31.8199            384            377              6
       410.2500                 31.8226            357            354              3
       410.3376                 31.8295            381            378              0
       410.4253                 31.8364            378            372              0
       410.5131                 31.8432            364            363              0
       410.6011                 31.8501            370            364              3
       410.6889                 31.8570            380            371              8
       410.7766                 31.8639            373            372              1
       410.8643                 31.8707            390            390              0
       410.9519                 31.8776            396            395              1
       411.0395                 31.8845            375            374              1
       411.1272                 31.8914            382            378              3
       411.2148                 31.8982            380            374              6
       411.2500                 31.9010            379            370              8
       411.3380                 31.9078            380            373              1
       411.4258                 31.9147            368            361              3
       411.5135                 31.9216            365            362              1
       411.6013                 31.9285            381            380              0
       411.6890                 31.9353            385            379              5
       411.7767                 31.9422            383            378              1
       411.8643                 31.9491            384            377              3
       411.9522                 31.9559            395            390              0
       412.0396                 31.9628            400            393              2
       412.1272                 31.9697            381            378              0
       412.2151                 31.9766            392            388              2
       412.2500                 31.9793            380            379              0
       412.3376                 31.9862            381            381              0
       412.4254                 31.9930            386            381              3
       412.5132                 31.9999            378            376              2
       412.6009                 32.0068            358            356              1
       412.6886                 32.0137            379            375              4
       412.7765                 32.0205            370            368              2
       412.8643                 32.0274            367            364              2
       412.9522                 32.0343            363            360              3
       413.0401                 32.0411            367            359              3
       413.1280                 32.0480            368            359              8
       413.2158                 32.0549            389            386              1
       413.2500                 32.0576            394            391              1
       413.3378                 32.0645            372            367              2
       413.4255                 32.0713            388            384              1
       413.5131                 32.0782            395            389              1
       413.6009                 32.0851            380            377              3
       413.6887                 32.0919            383            379              2
       413.7763                 32.0988            371            366              2
       413.8642                 32.1057            382            375              0
       413.9520                 32.1126            378            377              1
       414.0397                 32.1194            378            373              2
       414.1274                 32.1263            386            384              2
       414.2151                 32.1332            399            391              1
       414.2500                 32.1359            392            388              1
       414.3378                 32.1428            392            391              0
       414.4255                 32.1497            385            382              2
       414.5133                 32.1565            382            378              1
       414.6010                 32.1634            385            383              2
       414.6887                 32.1703            381            379              1
       414.7766                 32.1771            379            373              2
       414.8645                 32.1840            370            364              6
       414.9524                 32.1909            364            362              2
       415.0401                 32.1978            377            367              7
       415.1278                 32.2046            383            380              1
       415.2158                 32.2115            390            384              5
       415.2500                 32.2142            382            376              5
       415.3377                 32.2210            384            381              3
       415.4254                 32.2279            386            385              1
       415.5131                 32.2348            399            392              1
       415.6010                 32.2417            386            383              0
       415.6887                 32.2485            392            387              2
       415.7766                 32.2554            375            368              2
       415.8642                 32.2623            375            372              2
       415.9520                 32.2691            383            380              3
       416.0397                 32.2760            384            384              0
       416.1275                 32.2829            389            385              3
       416.2152                 32.2898            388            387              0
       416.2500                 32.2925            378            371              6
       416.3376                 32.2994            392            390              1
       416.4254                 32.3062            377            374              0
       416.5132                 32.3131            384            378              4
       416.6011                 32.3200            373            372              0
       416.6889                 32.3269            377            371              2
       416.7767                 32.3337            371            367              0
       416.8644                 32.3406            384            381              1
       416.9522                 32.3475            374            373              1
       417.0400                 32.3543            388            387              1
       417.1280                 32.3612            386            380              2
       417.2157                 32.3681            389            385              2
       417.2500                 32.3708            385            378              3
       417.3377                 32.3776            381            380              1
       417.4255                 32.3845            378            377              1
       417.5132                 32.3914            381            379              1
       417.6009                 32.3982            377            377              0
       417.6886                 32.4051            387            386              1
       417.7762                 32.4120            377            377              0
       417.8638                 32.4189            386            382              2
       417.9517                 32.4257            375            373              1
       418.0396                 32.4326            358            354              1
       418.1275                 32.4395            358            357              1
       418.2153                 32.4464            375            375              0
       418.2500                 32.4491            372            372              0
       418.3378                 32.4559            373            371              2
       418.4256                 32.4628            370            368              1
       418.5134                 32.4697            382            379              2
       418.6011                 32.4766            378            372              2
       418.6890                 32.4834            381            374              4
       418.7768                 32.4903            357            356              1
       418.8646                 32.4972            373            368              1
       418.9525                 32.5040            381            375              2
       419.0403                 32.5109            383            382              1
       419.1281                 32.5178            375            372              2
       419.2160                 32.5247            376            372              4
       419.2500                 32.5273            368            368              0
       419.3379                 32.5342            391            391              0
       419.4256                 32.5411            372            367              4
       419.5132                 32.5479            374            370              2
       419.6010                 32.5548            383            377              1
       419.6887                 32.5617            379            374              3
       419.7764                 32.5685            374            367              4
       419.8642                 32.5754            380            372              7
       419.9521                 32.5823            375            372              1
       420.0398                 32.5892            387            380              5
       420.1279                 32.5960            380            374              4
       420.2156                 32.6029            388            385              1
       420.2500                 32.6056            375            371              3
       420.3377                 32.6125            374            373              0
       420.4253                 32.6193            374            373              0
       420.5130                 32.6262            375            370              4
       420.6006                 32.6331            386            378              5
       420.6884                 32.6400            367            364              2
       420.7763                 32.6468            357            354              3
       420.8641                 32.6537            366            361              3
       420.9519                 32.6606            384            381              2
       421.0397                 32.6674            353            350              1
       421.1275                 32.6743            356            348              4
       421.2155                 32.6812            369            358              4
       421.2500                 32.6839            383            365             12
       421.3379                 32.6908            351            338              3
       421.4260                 32.6976            352            346              4
       421.5140                 32.7045            362            361              0
       421.6019                 32.7114            379            376              0
       421.6896                 32.7182            376            367              9
       421.7776                 32.7251            363            360              2
       421.8654                 32.7320            362            358              4
       421.9532                 32.7389            356            353              2
       422.0413                 32.7457            374            371              1
       422.1291                 32.7526            375            372              2
       422.2170                 32.7595            372            370              1
       422.2500                 32.7621            366            359              3
       422.3379                 32.7689            358            353              4
       422.4256                 32.7758            369            366              2
       422.5136                 32.7827            369            361              8
       422.6014                 32.7895            371            366              3
       422.6894                 32.7964            372            367              3
       422.7771                 32.8033            369            363              2
       422.8652                 32.8102            367            360              1
       422.9531                 32.8170            363            351             10
       423.0408                 32.8239            365            357              6
       423.1288                 32.8308            362            347             11
       423.2167                 32.8377            364            357              6
       423.2500                 32.8402            367            354             12
       423.3379                 32.8471            385            373              8
       423.4255                 32.8540            368            360              3
       423.5133                 32.8609            361            357              1
       423.6010                 32.8677            358            351              3
       423.6889                 32.8746            370            358              3
       423.7765                 32.8815            380            369              7
       423.8644                 32.8884            378            376              2
       423.9521                 32.8952            382            370              8
       424.0399                 32.9021            371            368              3
       424.1276                 32.9090            359            355              1
       424.2156                 32.9158            380            372              6
       424.2500                 32.9185            388            380              4
       424.3379                 32.9254            389            377              4
       424.4256                 32.9323            378            366              2
       424.5136                 32.9392            378            367              6
       424.6015                 32.9460            366            364              1
       424.6891                 32.9529            375            362             11
       424.7769                 32.9598            379            373              3
       424.8647                 32.9666            374            366              2
       424.9524                 32.9735            372            364              2
       425.0402                 32.9804            361            358              0
       425.1281                 32.9873            377            369              1
       425.2159                 32.9941            375            371              1
       425.2500                 32.9968            376            366              8
       425.3378                 33.0037            379            375              2
       425.4257                 33.0105            371            367              2
       425.5134                 33.0174            384            382              1
       425.6012                 33.0243            381            380              1
       425.6889                 33.0312            386            384              2
       425.7767                 33.0380            366            364              1
       425.8645                 33.0449            367            365              1
       425.9523                 33.0518            373            369              3
       426.0401                 33.0586            396            377             13
       426.1279                 33.0655            380            375              1
       426.2157                 33.0724            386            380              4
       426.2500                 33.0751            388            384              3
       426.3378                 33.0820            382            373              5
       426.4256                 33.0888            377            371              1
       426.5135                 33.0957            373            367              5
       426.6011                 33.1026            373            369              2
       426.6888                 33.1094            389            381              6
       426.7766                 33.1163            361            354              6
       426.8644                 33.1232            352            342              8
       426.9524                 33.1301            385            375              7
       427.0401                 33.1369            367            358              9
       427.1279                 33.1438            371            364              5
       427.2156                 33.1507            368            360              7
       427.2500                 33.1534            369            364              4
       427.3376                 33.1602            370            358              7
       427.4257                 33.1671            373            366              3
       427.5134                 33.1740            350            344              3
       427.6013                 33.1809            365            355              8
       427.6891                 33.1877            360            354              2
       427.7767                 33.1946            355            353              1
       427.8649                 33.2015            349            343              5
       427.9529                 33.2083            364            355              3
       428.0407                 33.2152            354            348              3
       428.1286                 33.2221            352            349              2
       428.2164                 33.2290            373            366              0
       428.2500                 33.2316            378            368              4
       428.3379                 33.2385            367            363              1
       428.4257                 33.2453            393            381              6
       428.5136                 33.2522            368            363              1
       428.6012                 33.2591            367            365              1
       428.6893                 33.2660            366            359              1
       428.7772                 33.2728            368            364              2
       428.8650                 33.2797            368            365              2
       428.9529                 33.2866            380            377              1
       429.0410                 33.2934            371            367              0
       429.1288                 33.3003            373            366              6
       429.2165                 33.3072            376            369              2
       429.2500                 33.3098            381            373              0
       429.3379                 33.3167            362            357              2
       429.4260                 33.3236            372            370              2
       429.5137                 33.3304            375            372              1
       429.6016                 33.3373            373            372              0
       429.6895                 33.3442            370            367              2
       429.7772                 33.3510            366            362              2
       429.8650                 33.3579            375            373              2
       429.9528                 33.3648            373            367              4
       430.0406                 33.3717            380            377              3
       430.1285                 33.3785            376            370              3
       430.2164                 33.3854            373            363              5
       430.2500                 33.3880            380            369              4
       430.3377                 33.3949            370            366              1
       430.4254                 33.4018            373            368              4
       430.5132                 33.4086            369            365              3
       430.6010                 33.4155            367            364              3
       430.6887                 33.4224            362            360              0
       430.7766                 33.4293            360            354              5
       430.8642                 33.4361            369            364              5
       430.9520                 33.4430            380            377              3
       431.0395                 33.4499            375            373              0
       431.1273                 33.4567            380            372              7
       431.2153                 33.4636            377            371              2
       431.2500                 33.4663            369            362              2
       431.3377                 33.4732            367            356              2
       431.4256                 33.4801            367            360              0
       431.5133                 33.4869            362            356              3
       431.6010                 33.4938            377            368              4
       431.6887                 33.5007            359            354              0
       431.7765                 33.5076            369            365              1
       431.8642                 33.5144            365            360              1
       431.9522                 33.5213            368            360              5
       432.0401                 33.5282            367            363              2
